timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/08/04 03:12:51.538, NVIDIA GeForce RTX 4090, 92 %, 46 %, 19206 MiB, 49140 MiB, 408.63 W
2026/08/04 03:12:52.538, NVIDIA GeForce RTX 4090, 96 %, 40 %, 19206 MiB, 49140 MiB, 410.68 W
2026/08/04 03:12:53.539, NVIDIA GeForce RTX 4090, 96 %, 34 %, 19206 MiB, 49140 MiB, 410.94 W
2026/08/04 03:12:54.539, NVIDIA GeForce RTX 4090, 97 %, 33 %, 19206 MiB, 49140 MiB, 411.90 W
2026/08/04 03:12:55.540, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 348.17 W
2026/08/04 03:12:56.540, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 99.99 W
2026/08/04 03:12:57.541, NVIDIA GeForce RTX 4090, 1 %, 0 %, 19206 MiB, 49140 MiB, 94.85 W
2026/08/04 03:12:58.541, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 80.77 W
2026/08/04 03:12:59.541, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 80.33 W
2026/08/04 03:13:00.543, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 79.02 W
2026/08/04 03:13:01.543, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 78.61 W
2026/08/04 03:13:02.543, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 78.16 W
2026/08/04 03:13:03.543, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 77.82 W
2026/08/04 03:13:04.544, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 77.46 W
2026/08/04 03:13:05.544, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 77.13 W
2026/08/04 03:13:06.545, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 76.87 W
2026/08/04 03:13:07.545, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 76.54 W
2026/08/04 03:13:08.545, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 76.18 W
2026/08/04 03:13:09.545, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 75.96 W
2026/08/04 03:13:10.548, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 75.74 W
2026/08/04 03:13:11.549, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 75.54 W
2026/08/04 03:13:12.549, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 75.24 W
2026/08/04 03:13:13.551, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 74.93 W
2026/08/04 03:13:14.551, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 74.60 W
2026/08/04 03:13:15.552, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 66.05 W
2026/08/04 03:13:16.552, NVIDIA GeForce RTX 4090, 0 %, 0 %, 19206 MiB, 49140 MiB, 32.23 W
