timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/14 02:44:25.893, NVIDIA GeForce RTX 4090, 31 %, 10 %, 19206 MiB, 49140 MiB, 275.66 W, 61
2026/08/14 02:44:26.893, NVIDIA GeForce RTX 4090, 64 %, 26 %, 19206 MiB, 49140 MiB, 288.58 W, 65
2026/08/14 02:44:27.893, NVIDIA GeForce RTX 4090, 69 %, 39 %, 19206 MiB, 49140 MiB, 288.87 W, 65
2026/08/14 02:44:28.894, NVIDIA GeForce RTX 4090, 50 %, 27 %, 19206 MiB, 49140 MiB, 299.06 W, 67
2026/08/14 02:44:29.894, NVIDIA GeForce RTX 4090, 30 %, 12 %, 19206 MiB, 49140 MiB, 282.81 W, 62
2026/08/14 02:44:30.894, NVIDIA GeForce RTX 4090, 20 %, 6 %, 19206 MiB, 49140 MiB, 283.93 W, 63
2026/08/14 02:44:31.894, NVIDIA GeForce RTX 4090, 44 %, 17 %, 19206 MiB, 49140 MiB, 275.48 W, 66
2026/08/14 02:44:32.895, NVIDIA GeForce RTX 4090, 70 %, 39 %, 19206 MiB, 49140 MiB, 288.76 W, 65
2026/08/14 02:44:33.895, NVIDIA GeForce RTX 4090, 98 %, 57 %, 19206 MiB, 49140 MiB, 298.43 W, 66
2026/08/14 02:44:34.895, NVIDIA GeForce RTX 4090, 53 %, 24 %, 19206 MiB, 49140 MiB, 300.98 W, 66
2026/08/14 02:44:35.895, NVIDIA GeForce RTX 4090, 34 %, 12 %, 19206 MiB, 49140 MiB, 280.83 W, 66
2026/08/14 02:44:36.896, NVIDIA GeForce RTX 4090, 35 %, 12 %, 19206 MiB, 49140 MiB, 272.77 W, 62
2026/08/14 02:44:37.896, NVIDIA GeForce RTX 4090, 17 %, 5 %, 19206 MiB, 49140 MiB, 273.26 W, 62
2026/08/14 02:44:38.896, NVIDIA GeForce RTX 4090, 39 %, 16 %, 19206 MiB, 49140 MiB, 279.50 W, 63
2026/08/14 02:44:39.896, NVIDIA GeForce RTX 4090, 69 %, 39 %, 19206 MiB, 49140 MiB, 291.18 W, 66
