timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/08/14 05:38:12.897, NVIDIA GeForce RTX 4090, 94 %, 19206 MiB, 49140 MiB, 302.34 W
2026/08/14 05:38:13.897, NVIDIA GeForce RTX 4090, 61 %, 19206 MiB, 49140 MiB, 299.95 W
2026/08/14 05:38:14.897, NVIDIA GeForce RTX 4090, 35 %, 19206 MiB, 49140 MiB, 280.42 W
2026/08/14 05:38:15.897, NVIDIA GeForce RTX 4090, 38 %, 19206 MiB, 49140 MiB, 278.33 W
2026/08/14 05:38:16.897, NVIDIA GeForce RTX 4090, 49 %, 19206 MiB, 49140 MiB, 285.04 W
2026/08/14 05:38:17.898, NVIDIA GeForce RTX 4090, 69 %, 19206 MiB, 49140 MiB, 296.38 W
2026/08/14 05:38:18.898, NVIDIA GeForce RTX 4090, 89 %, 19206 MiB, 49140 MiB, 306.80 W
2026/08/14 05:38:19.898, NVIDIA GeForce RTX 4090, 32 %, 19206 MiB, 49140 MiB, 296.59 W
2026/08/14 05:38:20.898, NVIDIA GeForce RTX 4090, 35 %, 19206 MiB, 49140 MiB, 277.79 W
2026/08/14 05:38:21.899, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 280.90 W
2026/08/14 05:38:22.899, NVIDIA GeForce RTX 4090, 68 %, 19206 MiB, 49140 MiB, 291.59 W
2026/08/14 05:38:23.899, NVIDIA GeForce RTX 4090, 61 %, 19206 MiB, 49140 MiB, 304.25 W
2026/08/14 05:38:24.899, NVIDIA GeForce RTX 4090, 32 %, 19206 MiB, 49140 MiB, 286.76 W
2026/08/14 05:38:25.900, NVIDIA GeForce RTX 4090, 36 %, 19206 MiB, 49140 MiB, 276.73 W
2026/08/14 05:38:26.900, NVIDIA GeForce RTX 4090, 43 %, 19206 MiB, 49140 MiB, 284.93 W
2026/08/14 05:38:27.900, NVIDIA GeForce RTX 4090, 69 %, 19206 MiB, 49140 MiB, 292.52 W
2026/08/14 05:38:28.900, NVIDIA GeForce RTX 4090, 84 %, 19206 MiB, 49140 MiB, 304.25 W
2026/08/14 05:38:29.900, NVIDIA GeForce RTX 4090, 34 %, 19206 MiB, 49140 MiB, 298.88 W
2026/08/14 05:38:30.901, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 273.27 W
2026/08/14 05:38:31.901, NVIDIA GeForce RTX 4090, 35 %, 19206 MiB, 49140 MiB, 278.02 W
2026/08/14 05:38:32.901, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 279.43 W
2026/08/14 05:38:33.901, NVIDIA GeForce RTX 4090, 89 %, 19206 MiB, 49140 MiB, 303.39 W
2026/08/14 05:38:34.901, NVIDIA GeForce RTX 4090, 47 %, 19206 MiB, 49140 MiB, 307.70 W
2026/08/14 05:38:35.902, NVIDIA GeForce RTX 4090, 32 %, 19206 MiB, 49140 MiB, 280.56 W
2026/08/14 05:38:36.902, NVIDIA GeForce RTX 4090, 41 %, 19206 MiB, 49140 MiB, 287.13 W
2026/08/14 05:38:37.902, NVIDIA GeForce RTX 4090, 87 %, 19206 MiB, 49140 MiB, 294.71 W
2026/08/14 05:38:38.902, NVIDIA GeForce RTX 4090, 82 %, 19206 MiB, 49140 MiB, 299.68 W
2026/08/14 05:38:39.902, NVIDIA GeForce RTX 4090, 62 %, 19206 MiB, 49140 MiB, 291.42 W
2026/08/14 05:38:40.902, NVIDIA GeForce RTX 4090, 28 %, 19206 MiB, 49140 MiB, 276.96 W
2026/08/14 05:38:41.903, NVIDIA GeForce RTX 4090, 26 %, 19206 MiB, 49140 MiB, 266.81 W
2026/08/14 05:38:42.903, NVIDIA GeForce RTX 4090, 37 %, 19206 MiB, 49140 MiB, 274.79 W
2026/08/14 05:38:43.903, NVIDIA GeForce RTX 4090, 45 %, 19206 MiB, 49140 MiB, 286.07 W
2026/08/14 05:38:44.903, NVIDIA GeForce RTX 4090, 52 %, 19206 MiB, 49140 MiB, 280.04 W
2026/08/14 05:38:45.903, NVIDIA GeForce RTX 4090, 86 %, 19206 MiB, 49140 MiB, 299.71 W
2026/08/14 05:38:46.904, NVIDIA GeForce RTX 4090, 61 %, 19206 MiB, 49140 MiB, 301.43 W
2026/08/14 05:38:47.904, NVIDIA GeForce RTX 4090, 32 %, 19206 MiB, 49140 MiB, 289.03 W
2026/08/14 05:38:48.904, NVIDIA GeForce RTX 4090, 35 %, 19206 MiB, 49140 MiB, 278.45 W
2026/08/14 05:38:49.904, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 279.32 W
2026/08/14 05:38:50.904, NVIDIA GeForce RTX 4090, 0 %, 19206 MiB, 49140 MiB, 339.00 W
2026/08/14 05:38:51.905, NVIDIA GeForce RTX 4090, 0 %, 19206 MiB, 49140 MiB, 107.17 W
2026/08/14 05:38:52.905, NVIDIA GeForce RTX 4090, 0 %, 19206 MiB, 49140 MiB, 101.21 W
2026/08/14 05:38:53.905, NVIDIA GeForce RTX 4090, 37 %, 19206 MiB, 49140 MiB, 95.74 W
2026/08/14 05:38:54.905, NVIDIA GeForce RTX 4090, 75 %, 19206 MiB, 49140 MiB, 272.74 W
2026/08/14 05:38:55.906, NVIDIA GeForce RTX 4090, 48 %, 19206 MiB, 49140 MiB, 283.69 W
2026/08/14 05:38:56.906, NVIDIA GeForce RTX 4090, 33 %, 19206 MiB, 49140 MiB, 273.84 W
2026/08/14 05:38:57.906, NVIDIA GeForce RTX 4090, 17 %, 19206 MiB, 49140 MiB, 259.10 W
2026/08/14 05:38:58.907, NVIDIA GeForce RTX 4090, 20 %, 19206 MiB, 49140 MiB, 244.86 W
2026/08/14 05:38:59.907, NVIDIA GeForce RTX 4090, 35 %, 19206 MiB, 49140 MiB, 258.24 W
2026/08/14 05:39:00.908, NVIDIA GeForce RTX 4090, 17 %, 19206 MiB, 49140 MiB, 255.75 W
2026/08/14 05:39:01.908, NVIDIA GeForce RTX 4090, 37 %, 19206 MiB, 49140 MiB, 262.49 W
2026/08/14 05:39:02.908, NVIDIA GeForce RTX 4090, 21 %, 19206 MiB, 49140 MiB, 257.32 W
2026/08/14 05:39:03.909, NVIDIA GeForce RTX 4090, 33 %, 19206 MiB, 49140 MiB, 254.53 W
2026/08/14 05:39:04.909, NVIDIA GeForce RTX 4090, 29 %, 19206 MiB, 49140 MiB, 258.80 W
2026/08/14 05:39:05.909, NVIDIA GeForce RTX 4090, 34 %, 19206 MiB, 49140 MiB, 264.71 W
2026/08/14 05:39:06.910, NVIDIA GeForce RTX 4090, 41 %, 19206 MiB, 49140 MiB, 266.80 W
2026/08/14 05:39:07.910, NVIDIA GeForce RTX 4090, 34 %, 19206 MiB, 49140 MiB, 260.16 W
2026/08/14 05:39:08.910, NVIDIA GeForce RTX 4090, 67 %, 19206 MiB, 49140 MiB, 288.75 W
2026/08/14 05:39:09.983, NVIDIA GeForce RTX 4090, 77 %, 19206 MiB, 49140 MiB, 300.03 W
2026/08/14 05:39:10.983, NVIDIA GeForce RTX 4090, 64 %, 19206 MiB, 49140 MiB, 287.20 W
2026/08/14 05:39:11.984, NVIDIA GeForce RTX 4090, 36 %, 19206 MiB, 49140 MiB, 284.18 W
2026/08/14 05:39:12.984, NVIDIA GeForce RTX 4090, 34 %, 19206 MiB, 49140 MiB, 282.74 W
2026/08/14 05:39:13.984, NVIDIA GeForce RTX 4090, 45 %, 19206 MiB, 49140 MiB, 273.79 W
2026/08/14 05:39:14.984, NVIDIA GeForce RTX 4090, 67 %, 19206 MiB, 49140 MiB, 288.91 W
2026/08/14 05:39:15.984, NVIDIA GeForce RTX 4090, 77 %, 19206 MiB, 49140 MiB, 301.92 W
2026/08/14 05:39:16.985, NVIDIA GeForce RTX 4090, 80 %, 19206 MiB, 49140 MiB, 291.64 W
2026/08/14 05:39:17.985, NVIDIA GeForce RTX 4090, 33 %, 19206 MiB, 49140 MiB, 290.25 W
2026/08/14 05:39:18.985, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 281.70 W
2026/08/14 05:39:19.985, NVIDIA GeForce RTX 4090, 48 %, 19206 MiB, 49140 MiB, 287.47 W
2026/08/14 05:39:20.985, NVIDIA GeForce RTX 4090, 67 %, 19206 MiB, 49140 MiB, 286.48 W
2026/08/14 05:39:21.985, NVIDIA GeForce RTX 4090, 88 %, 19206 MiB, 49140 MiB, 304.64 W
2026/08/14 05:39:22.986, NVIDIA GeForce RTX 4090, 34 %, 19206 MiB, 49140 MiB, 296.72 W
2026/08/14 05:39:23.986, NVIDIA GeForce RTX 4090, 36 %, 19206 MiB, 49140 MiB, 276.23 W
2026/08/14 05:39:24.986, NVIDIA GeForce RTX 4090, 38 %, 19206 MiB, 49140 MiB, 290.77 W
2026/08/14 05:39:25.986, NVIDIA GeForce RTX 4090, 67 %, 19206 MiB, 49140 MiB, 294.54 W
2026/08/14 05:39:26.986, NVIDIA GeForce RTX 4090, 76 %, 19206 MiB, 49140 MiB, 291.94 W
2026/08/14 05:39:27.987, NVIDIA GeForce RTX 4090, 52 %, 19206 MiB, 49140 MiB, 300.82 W
2026/08/14 05:39:28.987, NVIDIA GeForce RTX 4090, 37 %, 19206 MiB, 49140 MiB, 290.92 W
2026/08/14 05:39:29.987, NVIDIA GeForce RTX 4090, 43 %, 19206 MiB, 49140 MiB, 281.45 W
2026/08/14 05:39:30.987, NVIDIA GeForce RTX 4090, 61 %, 19206 MiB, 49140 MiB, 290.92 W
2026/08/14 05:39:31.987, NVIDIA GeForce RTX 4090, 75 %, 19206 MiB, 49140 MiB, 301.06 W
2026/08/14 05:39:32.987, NVIDIA GeForce RTX 4090, 71 %, 19206 MiB, 49140 MiB, 289.21 W
2026/08/14 05:39:33.987, NVIDIA GeForce RTX 4090, 28 %, 19206 MiB, 49140 MiB, 278.22 W
2026/08/14 05:39:34.988, NVIDIA GeForce RTX 4090, 26 %, 19206 MiB, 49140 MiB, 266.70 W
2026/08/14 05:39:35.988, NVIDIA GeForce RTX 4090, 36 %, 19206 MiB, 49140 MiB, 269.92 W
2026/08/14 05:39:36.988, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 280.31 W
2026/08/14 05:39:37.988, NVIDIA GeForce RTX 4090, 61 %, 19206 MiB, 49140 MiB, 294.72 W
2026/08/14 05:39:38.988, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 376.40 W
2026/08/14 05:39:39.989, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 282.23 W
2026/08/14 05:39:40.989, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 286.64 W
2026/08/14 05:39:41.989, NVIDIA GeForce RTX 4090, 69 %, 19206 MiB, 49140 MiB, 296.30 W
2026/08/14 05:39:42.989, NVIDIA GeForce RTX 4090, 88 %, 19206 MiB, 49140 MiB, 303.75 W
2026/08/14 05:39:43.989, NVIDIA GeForce RTX 4090, 34 %, 19206 MiB, 49140 MiB, 297.65 W
2026/08/14 05:39:44.990, NVIDIA GeForce RTX 4090, 37 %, 19206 MiB, 49140 MiB, 271.94 W
2026/08/14 05:39:45.990, NVIDIA GeForce RTX 4090, 38 %, 19206 MiB, 49140 MiB, 284.38 W
2026/08/14 05:39:46.990, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 274.78 W
2026/08/14 05:39:47.990, NVIDIA GeForce RTX 4090, 58 %, 19206 MiB, 49140 MiB, 294.46 W
2026/08/14 05:39:48.991, NVIDIA GeForce RTX 4090, 72 %, 19206 MiB, 49140 MiB, 289.34 W
2026/08/14 05:39:49.991, NVIDIA GeForce RTX 4090, 55 %, 19206 MiB, 49140 MiB, 301.70 W
2026/08/14 05:39:50.991, NVIDIA GeForce RTX 4090, 32 %, 19206 MiB, 49140 MiB, 280.77 W
2026/08/14 05:39:51.991, NVIDIA GeForce RTX 4090, 35 %, 19206 MiB, 49140 MiB, 276.21 W
2026/08/14 05:39:52.992, NVIDIA GeForce RTX 4090, 42 %, 19206 MiB, 49140 MiB, 278.39 W
2026/08/14 05:39:53.992, NVIDIA GeForce RTX 4090, 67 %, 19206 MiB, 49140 MiB, 288.63 W
2026/08/14 05:39:54.992, NVIDIA GeForce RTX 4090, 74 %, 19206 MiB, 49140 MiB, 299.92 W
2026/08/14 05:39:55.992, NVIDIA GeForce RTX 4090, 76 %, 19206 MiB, 49140 MiB, 292.21 W
2026/08/14 05:39:56.993, NVIDIA GeForce RTX 4090, 33 %, 19206 MiB, 49140 MiB, 294.82 W
2026/08/14 05:39:57.993, NVIDIA GeForce RTX 4090, 35 %, 19206 MiB, 49140 MiB, 277.77 W
2026/08/14 05:39:58.993, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 273.56 W
2026/08/14 05:39:59.994, NVIDIA GeForce RTX 4090, 64 %, 19206 MiB, 49140 MiB, 286.73 W
2026/08/14 05:40:00.994, NVIDIA GeForce RTX 4090, 73 %, 19206 MiB, 49140 MiB, 300.25 W
2026/08/14 05:40:01.994, NVIDIA GeForce RTX 4090, 46 %, 19206 MiB, 49140 MiB, 298.32 W
2026/08/14 05:40:02.995, NVIDIA GeForce RTX 4090, 26 %, 19206 MiB, 49140 MiB, 273.59 W
2026/08/14 05:40:03.995, NVIDIA GeForce RTX 4090, 36 %, 19206 MiB, 49140 MiB, 275.43 W
2026/08/14 05:40:04.996, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 286.99 W
2026/08/14 05:40:05.996, NVIDIA GeForce RTX 4090, 61 %, 19206 MiB, 49140 MiB, 292.87 W
2026/08/14 05:40:06.996, NVIDIA GeForce RTX 4090, 82 %, 19206 MiB, 49140 MiB, 299.39 W
2026/08/14 05:40:07.996, NVIDIA GeForce RTX 4090, 38 %, 19206 MiB, 49140 MiB, 295.00 W
2026/08/14 05:40:08.996, NVIDIA GeForce RTX 4090, 36 %, 19206 MiB, 49140 MiB, 277.54 W
2026/08/14 05:40:09.997, NVIDIA GeForce RTX 4090, 35 %, 19206 MiB, 49140 MiB, 274.88 W
2026/08/14 05:40:10.997, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 277.71 W
2026/08/14 05:40:11.997, NVIDIA GeForce RTX 4090, 74 %, 19206 MiB, 49140 MiB, 301.80 W
2026/08/14 05:40:12.997, NVIDIA GeForce RTX 4090, 81 %, 19206 MiB, 49140 MiB, 305.22 W
2026/08/14 05:40:13.997, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 283.75 W
2026/08/14 05:40:14.998, NVIDIA GeForce RTX 4090, 37 %, 19206 MiB, 49140 MiB, 282.29 W
2026/08/14 05:40:15.998, NVIDIA GeForce RTX 4090, 37 %, 19206 MiB, 49140 MiB, 281.34 W
2026/08/14 05:40:16.998, NVIDIA GeForce RTX 4090, 54 %, 19206 MiB, 49140 MiB, 274.75 W
2026/08/14 05:40:17.998, NVIDIA GeForce RTX 4090, 74 %, 19206 MiB, 49140 MiB, 291.02 W
2026/08/14 05:40:18.998, NVIDIA GeForce RTX 4090, 67 %, 19206 MiB, 49140 MiB, 317.10 W
2026/08/14 05:40:19.999, NVIDIA GeForce RTX 4090, 36 %, 19206 MiB, 49140 MiB, 283.33 W
2026/08/14 05:40:20.999, NVIDIA GeForce RTX 4090, 32 %, 19206 MiB, 49140 MiB, 271.52 W
2026/08/14 05:40:21.999, NVIDIA GeForce RTX 4090, 70 %, 19206 MiB, 49140 MiB, 338.57 W
2026/08/14 05:40:22.999, NVIDIA GeForce RTX 4090, 0 %, 19206 MiB, 49140 MiB, 106.99 W
2026/08/14 05:40:23.999, NVIDIA GeForce RTX 4090, 0 %, 19206 MiB, 49140 MiB, 101.52 W
2026/08/14 05:40:25.000, NVIDIA GeForce RTX 4090, 35 %, 19206 MiB, 49140 MiB, 181.99 W
2026/08/14 05:40:26.000, NVIDIA GeForce RTX 4090, 38 %, 19206 MiB, 49140 MiB, 261.73 W
2026/08/14 05:40:27.000, NVIDIA GeForce RTX 4090, 36 %, 19206 MiB, 49140 MiB, 272.32 W
2026/08/14 05:40:28.000, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 276.74 W
2026/08/14 05:40:29.001, NVIDIA GeForce RTX 4090, 64 %, 19206 MiB, 49140 MiB, 283.64 W
2026/08/14 05:40:30.001, NVIDIA GeForce RTX 4090, 66 %, 19206 MiB, 49140 MiB, 292.24 W
2026/08/14 05:40:31.001, NVIDIA GeForce RTX 4090, 91 %, 19206 MiB, 49140 MiB, 272.09 W
2026/08/14 05:40:32.001, NVIDIA GeForce RTX 4090, 79 %, 19206 MiB, 49140 MiB, 277.33 W
2026/08/14 05:40:33.001, NVIDIA GeForce RTX 4090, 57 %, 19206 MiB, 49140 MiB, 285.13 W
2026/08/14 05:40:34.002, NVIDIA GeForce RTX 4090, 48 %, 19206 MiB, 49140 MiB, 283.17 W
2026/08/14 05:40:35.002, NVIDIA GeForce RTX 4090, 41 %, 19206 MiB, 49140 MiB, 269.74 W
2026/08/14 05:40:36.002, NVIDIA GeForce RTX 4090, 46 %, 19206 MiB, 49140 MiB, 280.03 W
2026/08/14 05:40:37.002, NVIDIA GeForce RTX 4090, 79 %, 19206 MiB, 49140 MiB, 293.64 W
2026/08/14 05:40:38.002, NVIDIA GeForce RTX 4090, 88 %, 19206 MiB, 49140 MiB, 302.04 W
2026/08/14 05:40:39.003, NVIDIA GeForce RTX 4090, 34 %, 19206 MiB, 49140 MiB, 283.51 W
2026/08/14 05:40:40.003, NVIDIA GeForce RTX 4090, 35 %, 19206 MiB, 49140 MiB, 287.72 W
2026/08/14 05:40:41.003, NVIDIA GeForce RTX 4090, 44 %, 19206 MiB, 49140 MiB, 277.01 W
2026/08/14 05:40:42.003, NVIDIA GeForce RTX 4090, 53 %, 19206 MiB, 49140 MiB, 271.89 W
2026/08/14 05:40:43.003, NVIDIA GeForce RTX 4090, 63 %, 19206 MiB, 49140 MiB, 285.56 W
2026/08/14 05:40:44.004, NVIDIA GeForce RTX 4090, 92 %, 19206 MiB, 49140 MiB, 313.05 W
2026/08/14 05:40:45.004, NVIDIA GeForce RTX 4090, 22 %, 19206 MiB, 49140 MiB, 290.98 W
2026/08/14 05:40:46.004, NVIDIA GeForce RTX 4090, 42 %, 19206 MiB, 49140 MiB, 288.27 W
2026/08/14 05:40:47.004, NVIDIA GeForce RTX 4090, 45 %, 19206 MiB, 49140 MiB, 275.90 W
2026/08/14 05:40:48.004, NVIDIA GeForce RTX 4090, 52 %, 19206 MiB, 49140 MiB, 274.35 W
2026/08/14 05:40:49.005, NVIDIA GeForce RTX 4090, 59 %, 19206 MiB, 49140 MiB, 284.16 W
2026/08/14 05:40:50.005, NVIDIA GeForce RTX 4090, 93 %, 19206 MiB, 49140 MiB, 302.06 W
2026/08/14 05:40:51.005, NVIDIA GeForce RTX 4090, 35 %, 19206 MiB, 49140 MiB, 293.27 W
2026/08/14 05:40:52.005, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 279.70 W
2026/08/14 05:40:53.005, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 272.02 W
2026/08/14 05:40:54.006, NVIDIA GeForce RTX 4090, 60 %, 19206 MiB, 49140 MiB, 296.19 W
2026/08/14 05:40:55.006, NVIDIA GeForce RTX 4090, 66 %, 19206 MiB, 49140 MiB, 285.29 W
2026/08/14 05:40:56.006, NVIDIA GeForce RTX 4090, 93 %, 19206 MiB, 49140 MiB, 295.64 W
2026/08/14 05:40:57.006, NVIDIA GeForce RTX 4090, 32 %, 19206 MiB, 49140 MiB, 288.11 W
2026/08/14 05:40:58.006, NVIDIA GeForce RTX 4090, 23 %, 19206 MiB, 49140 MiB, 267.67 W
2026/08/14 05:40:59.007, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 277.37 W
2026/08/14 05:41:00.007, NVIDIA GeForce RTX 4090, 51 %, 19206 MiB, 49140 MiB, 270.96 W
2026/08/14 05:41:01.007, NVIDIA GeForce RTX 4090, 58 %, 19206 MiB, 49140 MiB, 283.64 W
2026/08/14 05:41:02.007, NVIDIA GeForce RTX 4090, 65 %, 19206 MiB, 49140 MiB, 293.79 W
2026/08/14 05:41:03.008, NVIDIA GeForce RTX 4090, 87 %, 19206 MiB, 49140 MiB, 294.61 W
2026/08/14 05:41:04.008, NVIDIA GeForce RTX 4090, 33 %, 19206 MiB, 49140 MiB, 286.74 W
2026/08/14 05:41:05.008, NVIDIA GeForce RTX 4090, 45 %, 19206 MiB, 49140 MiB, 275.95 W
2026/08/14 05:41:06.008, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 276.86 W
2026/08/14 05:41:07.008, NVIDIA GeForce RTX 4090, 49 %, 19206 MiB, 49140 MiB, 270.16 W
2026/08/14 05:41:08.008, NVIDIA GeForce RTX 4090, 56 %, 19206 MiB, 49140 MiB, 280.31 W
2026/08/14 05:41:09.009, NVIDIA GeForce RTX 4090, 44 %, 19206 MiB, 49140 MiB, 369.10 W
2026/08/14 05:41:10.009, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 279.94 W
2026/08/14 05:41:11.009, NVIDIA GeForce RTX 4090, 44 %, 19206 MiB, 49140 MiB, 274.29 W
2026/08/14 05:41:12.009, NVIDIA GeForce RTX 4090, 62 %, 19206 MiB, 49140 MiB, 279.55 W
2026/08/14 05:41:13.009, NVIDIA GeForce RTX 4090, 53 %, 19206 MiB, 49140 MiB, 276.40 W
2026/08/14 05:41:14.083, NVIDIA GeForce RTX 4090, 69 %, 19206 MiB, 49140 MiB, 290.74 W
2026/08/14 05:41:15.083, NVIDIA GeForce RTX 4090, 89 %, 19206 MiB, 49140 MiB, 304.41 W
2026/08/14 05:41:16.084, NVIDIA GeForce RTX 4090, 43 %, 19206 MiB, 49140 MiB, 290.91 W
2026/08/14 05:41:17.084, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 276.98 W
2026/08/14 05:41:18.084, NVIDIA GeForce RTX 4090, 39 %, 19206 MiB, 49140 MiB, 272.62 W
2026/08/14 05:41:19.084, NVIDIA GeForce RTX 4090, 58 %, 19206 MiB, 49140 MiB, 279.43 W
2026/08/14 05:41:20.085, NVIDIA GeForce RTX 4090, 53 %, 19206 MiB, 49140 MiB, 282.17 W
2026/08/14 05:41:21.086, NVIDIA GeForce RTX 4090, 93 %, 19206 MiB, 49140 MiB, 302.94 W
2026/08/14 05:41:22.087, NVIDIA GeForce RTX 4090, 42 %, 19206 MiB, 49140 MiB, 306.17 W
2026/08/14 05:41:23.087, NVIDIA GeForce RTX 4090, 46 %, 19206 MiB, 49140 MiB, 279.79 W
2026/08/14 05:41:24.087, NVIDIA GeForce RTX 4090, 51 %, 19206 MiB, 49140 MiB, 276.76 W
2026/08/14 05:41:25.087, NVIDIA GeForce RTX 4090, 52 %, 19206 MiB, 49140 MiB, 281.46 W
2026/08/14 05:41:26.088, NVIDIA GeForce RTX 4090, 63 %, 19206 MiB, 49140 MiB, 288.14 W
2026/08/14 05:41:27.088, NVIDIA GeForce RTX 4090, 53 %, 19206 MiB, 49140 MiB, 300.07 W
2026/08/14 05:41:28.088, NVIDIA GeForce RTX 4090, 41 %, 19206 MiB, 49140 MiB, 278.42 W
2026/08/14 05:41:29.088, NVIDIA GeForce RTX 4090, 42 %, 19206 MiB, 49140 MiB, 279.91 W
2026/08/14 05:41:30.089, NVIDIA GeForce RTX 4090, 52 %, 19206 MiB, 49140 MiB, 273.38 W
2026/08/14 05:41:31.089, NVIDIA GeForce RTX 4090, 51 %, 19206 MiB, 49140 MiB, 278.72 W
2026/08/14 05:41:32.089, NVIDIA GeForce RTX 4090, 55 %, 19206 MiB, 49140 MiB, 278.89 W
2026/08/14 05:41:33.090, NVIDIA GeForce RTX 4090, 62 %, 19206 MiB, 49140 MiB, 282.61 W
2026/08/14 05:41:34.090, NVIDIA GeForce RTX 4090, 51 %, 19206 MiB, 49140 MiB, 296.80 W
2026/08/14 05:41:35.090, NVIDIA GeForce RTX 4090, 45 %, 19206 MiB, 49140 MiB, 282.17 W
2026/08/14 05:41:36.090, NVIDIA GeForce RTX 4090, 46 %, 19206 MiB, 49140 MiB, 284.81 W
2026/08/14 05:41:37.091, NVIDIA GeForce RTX 4090, 54 %, 19206 MiB, 49140 MiB, 280.91 W
2026/08/14 05:41:38.091, NVIDIA GeForce RTX 4090, 68 %, 19206 MiB, 49140 MiB, 284.28 W
2026/08/14 05:41:39.091, NVIDIA GeForce RTX 4090, 87 %, 19206 MiB, 49140 MiB, 301.25 W
2026/08/14 05:41:40.091, NVIDIA GeForce RTX 4090, 45 %, 19206 MiB, 49140 MiB, 276.77 W
2026/08/14 05:41:41.091, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 279.52 W
2026/08/14 05:41:42.092, NVIDIA GeForce RTX 4090, 38 %, 19206 MiB, 49140 MiB, 271.39 W
2026/08/14 05:41:43.092, NVIDIA GeForce RTX 4090, 45 %, 19206 MiB, 49140 MiB, 271.91 W
2026/08/14 05:41:44.092, NVIDIA GeForce RTX 4090, 52 %, 19206 MiB, 49140 MiB, 273.55 W
2026/08/14 05:41:45.092, NVIDIA GeForce RTX 4090, 68 %, 19206 MiB, 49140 MiB, 283.30 W
2026/08/14 05:41:46.092, NVIDIA GeForce RTX 4090, 87 %, 19206 MiB, 49140 MiB, 304.50 W
2026/08/14 05:41:47.093, NVIDIA GeForce RTX 4090, 37 %, 19206 MiB, 49140 MiB, 292.72 W
2026/08/14 05:41:48.093, NVIDIA GeForce RTX 4090, 44 %, 19206 MiB, 49140 MiB, 284.61 W
2026/08/14 05:41:49.093, NVIDIA GeForce RTX 4090, 44 %, 19206 MiB, 49140 MiB, 279.47 W
2026/08/14 05:41:50.093, NVIDIA GeForce RTX 4090, 55 %, 19206 MiB, 49140 MiB, 276.20 W
2026/08/14 05:41:51.093, NVIDIA GeForce RTX 4090, 93 %, 19206 MiB, 49140 MiB, 298.38 W
2026/08/14 05:41:52.094, NVIDIA GeForce RTX 4090, 100 %, 19206 MiB, 49140 MiB, 311.93 W
2026/08/14 05:41:53.094, NVIDIA GeForce RTX 4090, 0 %, 19206 MiB, 49140 MiB, 245.95 W
2026/08/14 05:41:54.094, NVIDIA GeForce RTX 4090, 0 %, 19206 MiB, 49140 MiB, 105.79 W
2026/08/14 05:41:55.094, NVIDIA GeForce RTX 4090, 97 %, 19206 MiB, 49140 MiB, 117.45 W
2026/08/14 05:41:56.095, NVIDIA GeForce RTX 4090, 80 %, 19206 MiB, 49140 MiB, 292.23 W
2026/08/14 05:41:57.095, NVIDIA GeForce RTX 4090, 51 %, 19206 MiB, 49140 MiB, 270.41 W
2026/08/14 05:41:58.095, NVIDIA GeForce RTX 4090, 43 %, 19206 MiB, 49140 MiB, 275.14 W
2026/08/14 05:41:59.095, NVIDIA GeForce RTX 4090, 21 %, 19206 MiB, 49140 MiB, 264.54 W
2026/08/14 05:42:00.096, NVIDIA GeForce RTX 4090, 40 %, 19206 MiB, 49140 MiB, 264.82 W
2026/08/14 05:42:01.096, NVIDIA GeForce RTX 4090, 52 %, 19206 MiB, 49140 MiB, 283.45 W
2026/08/14 05:42:02.096, NVIDIA GeForce RTX 4090, 55 %, 19206 MiB, 49140 MiB, 280.30 W
2026/08/14 05:42:03.096, NVIDIA GeForce RTX 4090, 71 %, 19206 MiB, 49140 MiB, 272.68 W
2026/08/14 05:42:04.096, NVIDIA GeForce RTX 4090, 87 %, 19206 MiB, 49140 MiB, 295.77 W
