timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/14 03:55:25.585, NVIDIA GeForce RTX 4090, 99 %, 58 %, 19206 MiB, 49140 MiB, 299.45 W, 67
2026/08/14 03:55:26.585, NVIDIA GeForce RTX 4090, 47 %, 24 %, 19206 MiB, 49140 MiB, 297.35 W, 66
2026/08/14 03:55:27.586, NVIDIA GeForce RTX 4090, 34 %, 12 %, 19206 MiB, 49140 MiB, 280.66 W, 65
2026/08/14 03:55:28.586, NVIDIA GeForce RTX 4090, 14 %, 5 %, 19206 MiB, 49140 MiB, 284.28 W, 64
2026/08/14 03:55:29.586, NVIDIA GeForce RTX 4090, 39 %, 16 %, 19206 MiB, 49140 MiB, 279.81 W, 66
2026/08/14 03:55:30.586, NVIDIA GeForce RTX 4090, 69 %, 37 %, 19206 MiB, 49140 MiB, 283.42 W, 66
2026/08/14 03:55:31.587, NVIDIA GeForce RTX 4090, 49 %, 25 %, 19206 MiB, 49140 MiB, 298.96 W, 68
2026/08/14 03:55:32.587, NVIDIA GeForce RTX 4090, 100 %, 56 %, 19206 MiB, 49140 MiB, 329.23 W, 68
2026/08/14 03:55:33.587, NVIDIA GeForce RTX 4090, 52 %, 24 %, 19206 MiB, 49140 MiB, 331.47 W, 66
2026/08/14 03:55:34.587, NVIDIA GeForce RTX 4090, 99 %, 58 %, 19206 MiB, 49140 MiB, 304.48 W, 67
2026/08/14 03:55:35.588, NVIDIA GeForce RTX 4090, 36 %, 14 %, 19206 MiB, 49140 MiB, 311.67 W, 69
2026/08/14 03:55:36.588, NVIDIA GeForce RTX 4090, 39 %, 13 %, 19206 MiB, 49140 MiB, 280.92 W, 67
2026/08/14 03:55:37.588, NVIDIA GeForce RTX 4090, 36 %, 15 %, 19206 MiB, 49140 MiB, 288.18 W, 66
2026/08/14 03:55:38.588, NVIDIA GeForce RTX 4090, 70 %, 38 %, 19206 MiB, 49140 MiB, 293.42 W, 66
2026/08/14 03:55:39.589, NVIDIA GeForce RTX 4090, 47 %, 23 %, 19206 MiB, 49140 MiB, 302.86 W, 66
2026/08/14 03:55:40.589, NVIDIA GeForce RTX 4090, 39 %, 15 %, 19206 MiB, 49140 MiB, 284.07 W, 64
2026/08/14 03:55:41.589, NVIDIA GeForce RTX 4090, 34 %, 12 %, 19206 MiB, 49140 MiB, 279.49 W, 65
2026/08/14 03:55:42.589, NVIDIA GeForce RTX 4090, 51 %, 19 %, 19206 MiB, 49140 MiB, 297.00 W, 67
2026/08/14 03:55:43.589, NVIDIA GeForce RTX 4090, 99 %, 58 %, 19206 MiB, 49140 MiB, 319.01 W, 68
2026/08/14 03:55:44.590, NVIDIA GeForce RTX 4090, 53 %, 26 %, 19206 MiB, 49140 MiB, 305.03 W, 67
2026/08/14 03:55:45.590, NVIDIA GeForce RTX 4090, 32 %, 12 %, 19206 MiB, 49140 MiB, 288.38 W, 65
2026/08/14 03:55:46.590, NVIDIA GeForce RTX 4090, 40 %, 14 %, 19206 MiB, 49140 MiB, 277.53 W, 67
2026/08/14 03:55:47.590, NVIDIA GeForce RTX 4090, 38 %, 14 %, 19206 MiB, 49140 MiB, 274.50 W, 66
2026/08/14 03:55:48.591, NVIDIA GeForce RTX 4090, 71 %, 39 %, 19206 MiB, 49140 MiB, 291.92 W, 65
2026/08/14 03:55:49.591, NVIDIA GeForce RTX 4090, 87 %, 46 %, 19206 MiB, 49140 MiB, 301.91 W, 68
2026/08/14 03:55:50.591, NVIDIA GeForce RTX 4090, 31 %, 10 %, 19206 MiB, 49140 MiB, 293.75 W, 67
2026/08/14 03:55:51.591, NVIDIA GeForce RTX 4090, 38 %, 13 %, 19206 MiB, 49140 MiB, 282.47 W, 67
