timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/14 02:19:45.493, NVIDIA GeForce RTX 4090, 35 %, 12 %, 19204 MiB, 49140 MiB, 296.42 W, 58
2026/08/14 02:19:46.493, NVIDIA GeForce RTX 4090, 29 %, 10 %, 19204 MiB, 49140 MiB, 275.64 W, 56
2026/08/14 02:19:47.493, NVIDIA GeForce RTX 4090, 44 %, 17 %, 19204 MiB, 49140 MiB, 276.85 W, 60
2026/08/14 02:19:48.494, NVIDIA GeForce RTX 4090, 70 %, 39 %, 19204 MiB, 49140 MiB, 284.89 W, 63
2026/08/14 02:19:49.494, NVIDIA GeForce RTX 4090, 40 %, 14 %, 19204 MiB, 49140 MiB, 370.14 W, 58
2026/08/14 02:19:50.494, NVIDIA GeForce RTX 4090, 36 %, 12 %, 19204 MiB, 49140 MiB, 282.01 W, 58
2026/08/14 02:19:51.494, NVIDIA GeForce RTX 4090, 40 %, 16 %, 19204 MiB, 49140 MiB, 270.78 W, 58
2026/08/14 02:19:52.494, NVIDIA GeForce RTX 4090, 52 %, 28 %, 19204 MiB, 49140 MiB, 278.78 W, 64
2026/08/14 02:19:53.494, NVIDIA GeForce RTX 4090, 69 %, 42 %, 19204 MiB, 49140 MiB, 280.19 W, 66
2026/08/14 02:19:54.495, NVIDIA GeForce RTX 4090, 73 %, 40 %, 19204 MiB, 49140 MiB, 288.86 W, 64
2026/08/14 02:19:55.495, NVIDIA GeForce RTX 4090, 56 %, 27 %, 19204 MiB, 49140 MiB, 287.99 W, 58
2026/08/14 02:19:56.495, NVIDIA GeForce RTX 4090, 41 %, 15 %, 19204 MiB, 49140 MiB, 274.19 W, 58
2026/08/14 02:19:57.495, NVIDIA GeForce RTX 4090, 40 %, 14 %, 19204 MiB, 49140 MiB, 278.19 W, 58
2026/08/14 02:19:58.495, NVIDIA GeForce RTX 4090, 40 %, 15 %, 19204 MiB, 49140 MiB, 278.08 W, 59
2026/08/14 02:19:59.495, NVIDIA GeForce RTX 4090, 70 %, 42 %, 19204 MiB, 49140 MiB, 291.31 W, 64
2026/08/14 02:20:00.495, NVIDIA GeForce RTX 4090, 91 %, 48 %, 19204 MiB, 49140 MiB, 304.30 W, 66
2026/08/14 02:20:01.496, NVIDIA GeForce RTX 4090, 54 %, 25 %, 19204 MiB, 49140 MiB, 288.09 W, 59
2026/08/14 02:20:02.496, NVIDIA GeForce RTX 4090, 34 %, 12 %, 19204 MiB, 49140 MiB, 274.79 W, 58
2026/08/14 02:20:03.496, NVIDIA GeForce RTX 4090, 35 %, 12 %, 19204 MiB, 49140 MiB, 276.86 W, 58
2026/08/14 02:20:04.496, NVIDIA GeForce RTX 4090, 37 %, 13 %, 19204 MiB, 49140 MiB, 271.44 W, 59
2026/08/14 02:20:05.497, NVIDIA GeForce RTX 4090, 43 %, 17 %, 19206 MiB, 49140 MiB, 270.93 W, 62
2026/08/14 02:20:06.497, NVIDIA GeForce RTX 4090, 69 %, 42 %, 19206 MiB, 49140 MiB, 286.92 W, 64
2026/08/14 02:20:07.497, NVIDIA GeForce RTX 4090, 92 %, 53 %, 19206 MiB, 49140 MiB, 285.24 W, 66
2026/08/14 02:20:08.497, NVIDIA GeForce RTX 4090, 53 %, 30 %, 19206 MiB, 49140 MiB, 285.56 W, 65
2026/08/14 02:20:09.497, NVIDIA GeForce RTX 4090, 31 %, 11 %, 19206 MiB, 49140 MiB, 281.18 W, 58
2026/08/14 02:20:10.497, NVIDIA GeForce RTX 4090, 32 %, 12 %, 19206 MiB, 49140 MiB, 264.08 W, 59
2026/08/14 02:20:11.497, NVIDIA GeForce RTX 4090, 35 %, 12 %, 19206 MiB, 49140 MiB, 280.41 W, 59
2026/08/14 02:20:12.498, NVIDIA GeForce RTX 4090, 44 %, 17 %, 19206 MiB, 49140 MiB, 277.40 W, 64
2026/08/14 02:20:13.498, NVIDIA GeForce RTX 4090, 52 %, 28 %, 19206 MiB, 49140 MiB, 272.80 W, 65
2026/08/14 02:20:14.498, NVIDIA GeForce RTX 4090, 70 %, 42 %, 19206 MiB, 49140 MiB, 282.73 W, 65
2026/08/14 02:20:15.498, NVIDIA GeForce RTX 4090, 93 %, 50 %, 19206 MiB, 49140 MiB, 287.27 W, 66
2026/08/14 02:20:16.498, NVIDIA GeForce RTX 4090, 53 %, 26 %, 19206 MiB, 49140 MiB, 286.92 W, 58
2026/08/14 02:20:17.498, NVIDIA GeForce RTX 4090, 40 %, 14 %, 19206 MiB, 49140 MiB, 267.22 W, 59
2026/08/14 02:20:18.499, NVIDIA GeForce RTX 4090, 33 %, 12 %, 19206 MiB, 49140 MiB, 267.37 W, 58
2026/08/14 02:20:19.499, NVIDIA GeForce RTX 4090, 33 %, 11 %, 19206 MiB, 49140 MiB, 272.70 W, 60
2026/08/14 02:20:20.499, NVIDIA GeForce RTX 4090, 41 %, 15 %, 19206 MiB, 49140 MiB, 275.33 W, 64
2026/08/14 02:20:21.499, NVIDIA GeForce RTX 4090, 52 %, 27 %, 19206 MiB, 49140 MiB, 282.46 W, 65
2026/08/14 02:20:22.499, NVIDIA GeForce RTX 4090, 66 %, 38 %, 19206 MiB, 49140 MiB, 291.56 W, 65
2026/08/14 02:20:23.499, NVIDIA GeForce RTX 4090, 92 %, 50 %, 19206 MiB, 49140 MiB, 291.71 W, 65
2026/08/14 02:20:24.499, NVIDIA GeForce RTX 4090, 53 %, 26 %, 19206 MiB, 49140 MiB, 269.13 W, 59
2026/08/14 02:20:25.500, NVIDIA GeForce RTX 4090, 29 %, 11 %, 19206 MiB, 49140 MiB, 262.51 W, 58
2026/08/14 02:20:26.500, NVIDIA GeForce RTX 4090, 25 %, 9 %, 19206 MiB, 49140 MiB, 264.86 W, 58
2026/08/14 02:20:27.500, NVIDIA GeForce RTX 4090, 37 %, 13 %, 19206 MiB, 49140 MiB, 267.29 W, 59
